[8379.391993332776, -4076.061132291071, -4145.800150021836]
[9004.480466413963, -4369.743692410748, -4517.843951286383]
[9620.151168196338, -4659.654352729194, -4887.586161828963]
[10223.022728555445, -4944.125240468719, -5252.613331199448]
[10810.495892843364, -5221.85569233586, -5610.976253672819]
[11380.667125083766, -5491.874927148631, -5961.155067855628]
[11932.22908748827, -5753.497440896388, -6302.010915521001]
[12464.36995004504, -6006.276940820108, -6632.732292054334]
[12976.679031768093, -6249.962560550113, -6952.7816554745405]
[13469.0627900829, -6484.459443271879, -7261.845695195599]
[13941.672720901246, -6709.794593512624, -7559.791033742931]
[14394.845166195972, -6926.088125157022, -7846.626011795853]
[14829.052134876976, -7133.52958009123, -8122.468503864422]
[15244.861818677182, -7332.358763735309, -8387.519311488955]
[15642.907357970982, -7522.850461637154, -8642.040492148748]
[16023.862458526673, -7705.30240628812, -8886.337925051386]
[16388.422594949014, -7880.025914835467, -9120.74743547875]
[16737.290706858807, -8047.338690360533, -9345.623860168489]
[17071.16646859821, -8207.559356282232, -9561.332513859]
[17390.73837592226, -8361.003366667555, -9768.242597724915]
[17696.678036343565, -8507.980000690375, -9966.722166441366]
[17989.63617139242, -8648.790205708165, -10157.134338431119]
[18270.239939865136, -8783.725100484702, -10339.834492306909]
[18539.09127327934, -8913.064988742817, -10515.16824172473]
[18796.765980873563, -9037.078764567546, -10683.470021595078]
[19043.813434264724, -9156.02361635853, -10845.062151947437]
[19280.756683699543, -9270.144956105443, -11000.254272789509]
[19508.092890852167, -9379.676516702282, -11149.343065131758]
[19726.293989070004, -9484.84057261787, -11292.61219086427]
[19935.80750232603, -9585.848249181492, -11430.332398201841]
[20137.05747007357, -9682.899893570322, -11562.761750617221]
[20330.445437645514, -9776.185486733206, -11690.14594611143]
[20516.351481555994, -9865.885080312879, -11812.718700782329]
[20695.13524664308, -9952.169246418705, -11930.702176320143]
[20867.136977870097, -10035.199531059641, -12044.307435547831]
[21032.6785341874, -10115.128904369645, -12153.73491370579]
[21192.064375396665, -10192.102202564329, -12259.174896013299]
[21345.58251570761, -10266.256557981507, -12360.807994295932]
[21493.505439770088, -10337.721814644838, -12458.80561723604]
[21636.090978596047, -10406.620927645356, -12553.330430225365]
[21773.583144007567, -10473.070345284226, -12644.536801903556]
[21906.212921166003, -10537.18037341478, -12732.5712353309]
[22034.19901945482, -10599.055521813962, -12817.572782450994]
[22157.74858246265, -10658.79483267979, -12899.673441000561]
[22277.057858211956, -10716.492191579182, -12978.998533466394]
[22392.31283101106, -10772.236621310965, -13055.667067986631]
[22503.68981649282, -10826.112559264868, -13129.792081347907]
[22611.356021495987, -10878.20011892333, -13201.480964401382]
[22715.470070505453, -10928.575336202044, -13270.835770358854]
[22816.182500387236, -10977.310401350827, -13337.953506528282]
[22913.63622513126, -11024.473877140073, -13402.926410103872]
[23007.96697229358, -11070.13090406033, -13465.842208678883]
[23099.303692773377, -11114.34339324637, -13526.784366164993]
[23187.768945505195, -11157.170207820029, -13585.832314815434]
[23273.479258582054, -11198.667333323443, -13643.061674048771]
[23356.54546824986, -11238.888037884837, -13698.54445675589]
[23437.073037148395, -11277.883022734324, -13752.349263763283]
[23515.16235309671, -11315.700563655033, -13804.541467101935]
[23590.909009648858, -11352.386643925223, -13855.183382707766]
[23664.404069576398, -11387.985079277516, -13904.334433155958]
[23735.73431236797, -11422.537635373556, -13952.051301006777]
[23804.982466762223, -11456.084138259384, -13998.388073306534]
[23872.227429273735, -11488.662578242793, -14043.396377765781]
[23937.544469613054, -11520.309207608152, -14087.125511111963]
[24001.005423833056, -11551.058632552715, -14129.622560075653]
[24062.67887599665, -11580.943899713158, -14170.932515460161]
[24122.630329091713, -11609.996577618582, -14211.098379701558]
[24180.922365885745, -11638.246833392364, -14250.161268316882]
[24237.614800359726, -11665.723505000595, -14288.160505606973]
[24292.764820319702, -11692.45416932628, -14325.13371496026]
[24346.42712174289, -11718.465206329365, -14361.116904080623]
[24398.654035388434, -11743.781859541175, -14396.144545453388]
[24449.495646149135, -11768.428293115734, -14430.249652324932]
[24498.999905606834, -11792.42764565559, -14463.46385047376]
[24547.212738214534, -11815.802081010721, -14495.817446023244]
[24594.17814149955, -11838.572836235897, -14527.339489531178]
[24639.938280659328, -11860.760266881487, -14558.057836579845]
[24684.533577897477, -11882.383889781651, -14587.999205076376]
[24728.002796818055, -11903.462423489593, -14617.189229453903]
[24770.3831221849, -11924.013826505123, -14645.65251196214]
[24811.7102353229, -11944.055333425, -14673.412671213551]
[24852.018385429314, -11963.603489143194, -14700.492388151159]
[24891.34045703792, -11982.674181215752, -14726.913449585349]
[24929.70803386461, -12001.282670498469, -14752.696789439531]
[24967.151459256398, -12019.443620162992, -14777.862527844312]
[25003.699893435834, -12037.171123181824, -14802.430008194742]
[25039.38136773787, -12054.47872837633, -14826.417832296587]
[25074.222836007648, -12071.379465107197, -14849.843893702857]
[25108.250223331506, -12087.88586668977, -14872.725409350664]
[25141.48847225013, -12104.009992604615, -14895.078949589191]
[25173.96158660104, -12119.76344957353, -14916.92046669162]
[25205.69267312765, -12135.157411566423, -14938.265321937477]
[25236.703980977327, -12150.202638797033, -14959.12831134062]
[25267.016939212986, -12164.909495767171, -14979.52369010265]
[25296.652192446658, -12179.28796841092, -14999.46519585939]
[25325.629634702, -12193.347680389965, -15018.96607078801]
[25353.968441603836, -12207.09790858679, -15038.039082636884]
[25381.687100984873, -12220.547597838611, -15056.696544734472]
[25408.803442000324, -12233.705374955622, -15074.950335035695]
[25435.334662829577, -12246.579562061179, -15092.811914255479]
[25461.297357044103, -12259.178189291886, -15110.292343140636]
[25486.707538708826, -12271.509006889506, -15127.402298920824]
[25511.58066629017, -12283.579496719865, -15144.152090987358]
[25535.93166543431, -12295.396883249272, -15160.551675840408]
[25559.774950668107, -12306.968144003002, -15176.610671334898]
[25583.124446092803, -12318.300019540273, -15192.338370275365]
[25605.993605109725, -12329.39902296355, -15207.74375337944]
[25628.395429237877, -12340.271448991545, -15222.835501651956]
[25650.342486067377, -12350.923382616713, -15237.622008196666]
[25671.846926391696, -12361.360707367712, -15252.111389492591]
[25692.920500563436, -12371.589113198464, -15266.311496164566]
[25713.574574113387, -12381.614104022898, -15280.22992327411]
[25733.8201426669, -12391.441004911367, -15293.874020150442]
[25753.66784619793, -12401.074968968556, -15307.250899790255]
[25773.127982648817, -12410.520983905932, -15320.367447842256]
[25792.210520952147, -12419.783878326476, -15333.230331201283]
[25810.9251134804, -12428.8683277338, -15345.846006227754]
[25829.281107955252, -12437.778860281198, -15358.220726613941]
[25847.287558839387, -12446.519862271314, -15370.360550910777]
[25864.95323823947, -12455.095583420478, -15382.271349735]
[25882.286646340806, -12463.51014189731, -15393.958812668503]
[25899.296021399532, -12471.767529148234, -15405.428454868297]
[25915.989349310457, -12479.871614518428, -15416.685623397418]
[25932.374372773116, -12487.826149679151, -15427.735503292164]
[25948.458600074864, -12495.63477287057, -15438.583123378281]
[25964.249313505752, -12503.301012966858, -15449.233361843977]
[25979.75357742931, -12510.82829337568, -15459.69095158834]
[25994.978246017497, -12518.219935775493, -15469.960485347325]
[26009.929970670215, -12525.479163700826, -15480.046420612785]
[26024.61520713532, -12532.609105983254, -15489.953084355226]
[26039.040222336036, -12539.61280005092, -15499.684677552028]
[26053.211100925837, -12546.493195096804, -15509.245279537197]
[26067.1337515839, -12553.253155121969, -15518.63885218113]
[26080.81391305181, -12559.895461853466, -15527.869243896857]
[26094.257159940345, -12566.422817551855, -15536.940193497954]
[26107.46890830093, -12572.837847704779, -15545.855333898751]
[26120.4544209814, -12579.143103616565, -15554.618195673262]
[26133.21881277383, -12585.341064897508, -15563.232210476977]
[26145.767055359265, -12591.434141854912, -15571.700714333172]
[26158.103982066878, -12597.424677794857, -15580.026950798732]
[26170.234292444853, -12603.314951232693, -15588.214074003135]
[26182.162556661697, -12609.10717802196, -15596.26515157739]
[26193.893219737103, -12614.80351340082, -15604.183167468738]
[26205.4306056148, -12620.406053962224, -15611.971024651753]
[26216.778921081386, -12625.916839549709, -15619.631547736957]
[26227.942259539705, -12631.337855082944, -15627.167485483626]
[26238.92460464024, -12636.67103231459, -15634.581513217827]
[26249.729833779376, -12641.918251522975, -15641.8762351631]
[26260.36172146888, -12647.081343142461, -15649.05418668528]
[26270.823942580893, -12652.1620893337, -15656.117836454967]
[26281.12007547577, -12657.16222549727, -15663.069588532388]
[26291.253605015623, -12662.083441732033, -15669.911784376245]
[26301.227925469568, -12666.927384241259, -15676.646704781024]
[26311.04634331495, -12671.695656688384, -15683.276571745288]
[26320.71207993661, -12676.38982150345, -15689.803550271545]
[26330.22827423353, -12681.011401144973, -15696.22975010617]
[26339.597985129236, -12685.561879315008, -15702.557227413605]
[26348.82419399764, -12690.042702133574, -15708.787986396022]
[26357.90980700026, -12694.455279270042, -15714.923980852778]
[26366.857657345532, -12698.800985037069, -15720.967115689418]
[26375.670507465613, -12703.081159444348, -15726.91924837024]
[26384.35105112268, -12707.297109218594, -15732.782190325965]
[26392.9019154383, -12711.450108786037, -15738.557708308252]
[26401.325662855903, -12715.541401222708, -15744.247525701005]
