[18967.74178408435, 5419.354737776663, 5.2967730732715665]
[18967.83259337564, 5419.415255039059, 5.296877327687531]
[18968.10501984594, 5419.596805887532, 5.297190095375683]
[18968.559059225125, 5419.899387466265, 5.297711389604782]
[18969.194704431462, 5420.322995039027, 5.298441232519521]
[18970.01194553813, 5420.8676219668205, 5.299379655104417]
[18971.010769759756, 5421.533259698915, 5.3005266971764975]
[18972.191161512485, 5422.319897812906, 5.301882407427289]
[18973.55310235355, 5423.227523974413, 5.303446843367157]
[18975.096571010985, 5424.256123956903, 5.305220071345355]
[18976.821543375023, 5425.405681635969, 5.307202166535278]
[18978.727992522243, 5426.676179005407, 5.309393212948589]
[18980.815888664314, 5428.067596143066, 5.311793303380503]
[18983.08519921695, 5429.579911256827, 5.314402539459828]
[18985.53588871398, 5431.213100627317, 5.317221031562953]
[18988.167918931627, 5432.967138690763, 5.320248898916528]
[18990.981248759985, 5434.841997953321, 5.323486269463334]
[18993.975834291523, 5436.837649050091, 5.326933279931909]
[18997.15162879049, 5438.9540607247245, 5.330590075798467]
[19000.508582692146, 5441.191199828913, 5.3344568112620205]
[19004.046643611036, 5443.549031327921, 5.338533649243242]
[19007.765756336317, 5446.027518297478, 5.342820761360352]
[19011.66586286631, 5448.626621946824, 5.3473183279413625]
[19015.746902359708, 5451.346301586195, 5.352026537963619]
[19020.008811160737, 5454.1865146435875, 5.356945589053881]
[19024.45152282387, 5457.147216681289, 5.3620756874925615]
[19029.07496806895, 5460.22836136591, 5.367417048147884]
[19033.879074823013, 5463.429900496344, 5.372969894496141]
[19038.863768212916, 5466.751783998818, 5.378734458587299]
[19044.02897055888, 5470.193959922616, 5.384710981016207]
[19049.374601392265, 5473.756374451952, 5.390899710914558]
[19054.900577413955, 5477.438971878227, 5.397300905884641]
[19060.60681259134, 5481.241694664717, 5.403914832062383]
[19066.4932180452, 5485.164483371144, 5.4107417639861985]
[19072.559702145845, 5489.207276717816, 5.417781984654988]
[19078.806170467382, 5493.370011555154, 5.425035785455204]
[19085.232525803258, 5497.652622874038, 5.432503466150365]
[19091.838668163953, 5502.0550438043365, 5.440185334839063]
[19098.62449480801, 5506.577205635566, 5.448081707956776]
[19105.58990019344, 5511.219037784526, 5.456192910198569]
[19112.734776041823, 5515.980467838059, 5.46451927453864]
[19120.059011301797, 5520.861421528746, 5.473061142166248]
[19127.562492162182, 5525.8618227436145, 5.481818862459363]
[19135.24510203558, 5530.981593513301, 5.490792792937266]
[19143.106721631586, 5536.220654060813, 5.49998329928316]
[19151.147228883274, 5541.578922752603, 5.509390755243526]
[19159.36649897521, 5547.056316117201, 5.51901554261381]
[19167.764404370853, 5552.65274886355, 5.5288580512216585]
[19176.34081480123, 5558.368133873458, 5.53891867887723]
[19185.0955972495, 5564.202382191338, 5.549197831316051]
[19194.02861600358, 5570.155403059311, 5.559695922205718]
[19203.139732601365, 5576.227103880701, 5.570413373051451]
[19212.42880587748, 5582.417390251257, 5.581350613195111]
[19221.89569197588, 5588.726165967545, 5.59250807978011]
[19231.54024431474, 5595.153333003568, 5.603886217677501]
[19241.36231361191, 5601.698791527782, 5.615485479456103]
[19251.361747902745, 5608.362439915004, 5.627306325358127]
[19261.538392517723, 5615.144174731508, 5.639349223222736]
[19271.892090123358, 5622.04389076232, 5.651614648484095]
[19282.422680689888, 5629.061480989712, 5.664103084082832]
[19293.130001528676, 5636.196836618176, 5.676815020453763]
[19304.01388726446, 5643.449847055941, 5.689750955450868]
[19315.07416988827, 5650.820399950269, 5.702911394334873]
[19326.310678700345, 5658.308381149445, 5.716296849680306]
[19337.72324038501, 5665.913674752709, 5.72990784138117]
[19349.311678960647, 5673.63616307696, 5.743744896552672]
[19361.07581582398, 5681.475726686275, 5.757808549517738]
[19373.015469705773, 5689.432244362413, 5.772099341709419]
[19385.13045676235, 5697.505593165888, 5.786617821698663]
[19397.420590487618, 5705.695648377318, 5.801364545053941]
[19409.885681786734, 5714.002283546578, 5.816340074352933]
[19422.525538937145, 5722.425370466848, 5.831544979085471]
[19435.339967651096, 5730.964779216341, 5.8469798356532845]
[19448.328770998698, 5739.620378107019, 5.862645227236146]
[19461.49174949905, 5748.392033745412, 5.878541743817959]
[19474.828701094862, 5757.279611015682, 5.8946699820981685]
[19488.33942113052, 5766.282973065093, 5.911030545409142]
[19502.023702397724, 5775.401981334405, 5.92762404369676]
[19515.881335130907, 5784.636495554917, 5.9444510934485]
[19529.912107009673, 5793.986373750088, 5.9615123176371885]
[19544.11580317413, 5803.451472245807, 5.978808345660987]
[19558.492206215233, 5813.031645663997, 5.996339813278123]
[19573.04109620189, 5822.726746940701, 6.0141073625537445]
[19587.762250682666, 5832.536627327275, 6.032111641802759]
[19602.6554446859, 5842.461136390499, 6.050353305523318]
[19617.72045073961, 5852.500122025872, 6.068833014332453]
[19632.95703885507, 5862.653430446728, 6.087551434896918]
[19648.364976578523, 5872.920906218698, 6.10650923990602]
[19663.944028948692, 5883.302392231485, 6.125707107955057]
[19679.693958533004, 5893.7977297230145, 6.145145723515336]
[19695.614525441735, 5904.406758288897, 6.164825776871777]
[19711.70548730999, 5915.1293158704875, 6.18474796403286]
[19727.966599335195, 5925.965238779889, 6.204912986694137]
[19744.39761425519, 5936.914361685383, 6.225321552142368]
[19760.998282391338, 5947.976517640256, 6.245974373220289]
[19777.768351599265, 5959.151538049945, 6.266872168207422]
[19794.707567377623, 5970.439252744616, 6.288015660845342]
[19811.81567276459, 5981.839489910205, 6.3094055801615525]
[19829.092408403452, 5993.352076132159, 6.331042660458166]
[19846.537512557243, 6004.9768364052725, 6.352927641244416]
[19864.150721103644, 6016.713594130292, 6.375061267157194]
[19881.931767538, 6028.562171116008, 6.397444287879187]
[19899.880382998388, 6040.522387595958, 6.420077458092917]
[19917.996296245285, 6052.5940622149765, 6.442961537367612]
[19936.279233692327, 6064.777012049695, 6.466097290121209]
[19954.728919438814, 6077.071052630273, 6.489485485563294]
[19973.345075229903, 6089.475997913921, 6.513126897573841]
[19992.1274204874, 6101.991660305431, 6.537022304656835]
[20011.075672345374, 6114.6178506809965, 6.561172489885463]
[20030.189545587888, 6127.354378346753, 6.585578240761716]
[20049.46875275139, 6140.201051107041, 6.610240349229526]
[20068.913004059814, 6153.157675221226, 6.635159611530915]
[20088.522007469903, 6166.224055433927, 6.660336828159679]
[20108.295468672364, 6179.399994975864, 6.685772803781878]
[20128.233091097125, 6192.685295567378, 6.711468347150818]
[20148.334575933775, 6206.079757432137, 6.737424271045137]
[20168.599622119225, 6219.583179288917, 6.763641392163251]
[20189.027926384646, 6233.195358382969, 6.790120531087215]
[20209.619183222792, 6246.916090464277, 6.81686251216001]
[20230.37308494286, 6260.745169824162, 6.843868163452495]
[20251.28932161361, 6274.6823892574375, 6.871138316613866]
[20272.36758115337, 6288.72754012242, 6.898673806877749]
[20293.607549288798, 6302.88041231353, 6.926475472925495]
[20315.008909567627, 6317.14079426981, 6.954544156810126]
[20336.571343401563, 6331.508473003562, 6.982880703909933]
[20358.29453003034, 6345.983234076456, 7.011485962796305]
[20380.17814655049, 6360.564861618759, 7.040360785174256]
[20402.221867973953, 6375.253138368429, 7.069506025851294]
[20424.425367133485, 6390.047845608126, 7.098922542538997]
[20446.78831479151, 6404.948763237828, 7.128611195882623]
[20469.310379604914, 6419.955669751396, 7.158572849322853]
[20491.991228133782, 6435.06834224247, 7.1888083690095534]
[20514.830524865807, 6450.286556420752, 7.219318623737097]
[20537.827932232954, 6465.610086623229, 7.250104484866114]
[20560.983110582973, 6481.038705795157, 7.281166826189914]
[20584.295718227244, 6496.572185522073, 7.312506523899323]
[20607.765411476492, 6512.210296053603, 7.344124456514885]
[20631.39184455256, 6527.952806244739, 7.376021504700215]
[20655.174669708, 6543.799483635586, 7.4081985512897655]
[20679.11353715699, 6559.750094405372, 7.44065648111763]
[20703.208095144833, 6575.80440341882, 7.47339618098997]
[20727.45798993405, 6591.962174216949, 7.506418539582187]
[20751.86286579774, 6608.223169012673, 7.5397244473140494]
[20776.42236503546, 6624.58714870146, 7.573314796281712]
[20801.13612803555, 6641.053872902924, 7.60719048022005]
[20826.003793188313, 6657.623099902992, 7.641352394307882]
[20851.024997000924, 6674.294586730577, 7.675801435186771]
[20876.19937402826, 6691.068089111503, 7.710538500792889]
[20901.526556939334, 6707.943361512853, 7.745564490322037]
[20927.00617646121, 6724.920157105632, 7.780880304065197]
[20952.637861482177, 6741.998227833589, 7.816486843420247]
[20978.421238979885, 6759.177324365399, 7.852385010715057]
[21004.355934082734, 6776.4571961355905, 7.88857570915718]
[21030.441570022776, 6793.837591313233, 7.925059842694093]
[21056.67776823602, 6811.318256868846, 7.961838316010178]
[21083.06414828589, 6828.898938523445, 7.998912034339378]
[21109.600327923137, 6846.579380788506, 8.036281903425557]
[21136.28592307465, 6864.35932695859, 8.073948829406774]
[21163.12054787364, 6882.238519131482, 8.111913718737773]
[21190.103814642353, 6900.216698196764, 8.150177478072287]
[21217.235333934805, 6918.293603864335, 8.188741014197996]
[21244.51471452894, 6936.468974659234, 8.227605233920041]
